LoanID,Grade,SubGrade,Purpose,Term,ApplicationType,LoanStatus,VerificationStatus
1033826,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
370346,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
504684,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
433053,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
625299,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
800490,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1043109,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
984544,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
970522,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
437399,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1025062,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
890285,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
446350,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
868348,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1002862,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
632406,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
560787,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
745941,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
886513,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1034684,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
518710,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
726813,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
584238,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
433659,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
780250,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
573608,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
787217,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1051492,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
636528,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
851615,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
522651,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
885312,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
723934,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
549097,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1031409,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
716761,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
838370,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
786678,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1036448,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
787255,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
447417,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1036486,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
361939,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
666443,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
555139,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
728170,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
664218,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
570660,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
675379,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
448303,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
518127,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1044657,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
868830,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
967421,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1043814,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
411439,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
401374,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
786325,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
653437,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
449737,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
507660,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
723328,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
735145,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
660991,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
759058,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
985145,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
522052,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
603756,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
454865,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
674085,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
429347,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
970963,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
376588,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1033097,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
769027,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
429605,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
640093,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
501603,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
866635,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
625541,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
511390,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
411199,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
653009,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
379589,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
473488,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
872659,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
785670,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
603967,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1034632,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1031863,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
760824,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
547248,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
781548,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1007042,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
429638,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
599636,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
511908,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
496357,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
705535,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
650008,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
785057,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
859552,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
675687,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
519685,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
781189,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
421483,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
838179,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1016483,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
724975,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
656256,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
717301,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
763211,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
509447,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
529104,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
590564,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
675900,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
562040,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
465470,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
513757,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
431631,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
866795,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
892153,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
428085,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
788923,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
977120,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
438410,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
632248,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
847537,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
611771,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
723121,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
611933,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
555607,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1030796,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
496066,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
679972,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
702911,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1027479,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
829202,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
886110,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
785983,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
702367,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
433589,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
980215,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
863405,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
814265,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
498679,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
651274,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
644479,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
831264,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
628731,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
423819,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
644403,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
657052,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
772058,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
874363,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1047629,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
838518,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
515580,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1037197,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
771526,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
733349,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
743965,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
606654,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
612831,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
436466,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
980207,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
423544,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
984791,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1008762,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
465683,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
833338,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
759484,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
775705,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
982253,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
648522,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
477015,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
895133,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
417652,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1038123,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
732736,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
711378,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
584381,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
787108,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
845130,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
990654,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
595153,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
583463,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
619503,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
713566,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
648883,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
842456,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
739336,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
997558,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
662625,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
495024,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
499334,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
860929,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1029224,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
992300,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
474797,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
379679,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
827071,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
977264,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
858470,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
886716,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
558440,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
501407,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1037354,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
414714,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
566490,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
546104,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
660332,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
857169,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
864379,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
561719,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
620600,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
830873,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
762143,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1046950,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
437221,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
670036,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
765570,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
502406,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1038455,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
650687,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
966960,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1036827,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1033681,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
706448,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
644827,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
742238,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
666024,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
971337,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
969660,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
514120,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
553811,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
493835,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
668983,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
614768,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
564269,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
757181,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
662414,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
864011,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
528753,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
776165,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
745526,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
804260,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
801544,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
500987,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
836324,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1012777,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
419110,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
421287,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
435969,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
601694,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
430754,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
640986,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
650110,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
677342,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
54734,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
710033,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
981904,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
500805,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
874548,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
435305,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
657997,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
795438,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
1044206,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
967358,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
441251,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
874873,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
633616,B,B1,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
587971,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
629833,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
858158,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
703031,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
558328,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
591721,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
658322,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
782418,B,B2,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
668586,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
670723,B,B4,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
610958,B,B5,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
764108,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
543829,B,B3,Debt consolidation, 36 months,INDIVIDUAL,Fully Paid,Verified
