LoanID,MemberID,IssueDate,LastPaymentDate,NextPaymentDate,LastCreditPullDate,AddressState,LoanAmount,TotalPayment,Installment,InterestRate,DTI,AnnualIncome,TotalAcc
985610,1209320,11-10-2021,14-10-2021,14-11-2021,14-10-2021,FL,12000,14289,396.92,0.1171,0.2416,61000.0,39
663723,848707,11-02-2021,14-02-2021,14-03-2021,16-03-2021,CO,6000,7083,196.75,0.1111,0.0866,47000.0,23
645629,826114,11-01-2021,12-05-2021,12-06-2021,15-08-2021,NJ,13750,15008,436.48,0.0888,0.2463,40000.0,24
647260,828113,11-01-2021,14-01-2021,14-02-2021,14-01-2021,NJ,20000,22857,634.88,0.0888,0.1191,234000.0,39
747414,946341,11-05-2021,13-09-2021,13-10-2021,16-05-2021,AL,9000,10512,294.61,0.1099,0.0884,178000.0,41
427030,504406,09-07-2021,10-07-2021,10-08-2021,10-07-2021,MI,14000,15130,460.09,0.1126,0.2283,36000.0,16
436995,524216,09-08-2021,12-09-2021,12-10-2021,12-09-2021,PA,7500,8857,246.03,0.1114,0.1752,30000.0,13
839315,1049479,11-08-2021,12-08-2021,12-09-2021,12-08-2021,TX,18000,19555,580.73,0.0999,0.1156,86000.0,20
481242,612015,10-02-2021,13-02-2021,13-03-2021,13-02-2021,MI,20000,23697,658.23,0.1136,0.1528,60000.0,25
514803,665460,10-05-2021,12-03-2021,12-04-2021,12-02-2021,CA,25000,28607,818.38,0.1099,0.0944,60000.0,22
499226,640650,10-04-2021,13-03-2021,13-04-2021,13-03-2021,PA,6250,7325,203.5,0.1062,0.1793,18000.0,9
632538,810326,10-12-2021,14-01-2021,14-02-2021,13-12-2021,NY,6400,7393,205.38,0.0962,0.2113,53947.0,55
461846,577470,09-12-2021,13-01-2021,13-02-2021,13-02-2021,MO,14400,17293,479.52,0.1218,0.0,28000.0,4
977560,1189650,11-10-2021,13-02-2021,13-03-2021,14-12-2021,AL,24000,26579,773.4,0.0991,0.1648,48000.0,19
498007,638555,10-03-2021,13-04-2021,13-05-2021,13-04-2021,IL,16000,19645,545.67,0.1385,0.2388,50000.0,31
485412,618413,10-02-2021,13-03-2021,13-04-2021,13-02-2021,SC,24000,29002,805.59,0.1273,0.1065,175000.0,50
643215,823178,11-01-2021,12-02-2021,12-03-2021,12-02-2021,NY,12000,13489,406.36,0.1335,0.1071,90000.0,39
423555,498760,09-07-2021,12-07-2021,12-08-2021,12-07-2021,TX,5000,6024,167.34,0.1253,0.1914,38000.0,16
572506,736406,10-08-2021,11-08-2021,11-09-2021,11-09-2021,CA,1750,1943,59.48,0.1361,0.2229,12600.0,11
570656,734050,10-08-2021,13-09-2021,13-10-2021,16-03-2021,NY,7200,8811,244.72,0.1361,0.0921,37000.0,13
872939,1087219,11-09-2021,11-10-2021,11-11-2021,11-09-2021,WA,2200,2225,74.65,0.1349,0.0327,80000.0,6
592807,761322,10-10-2021,11-07-2021,11-08-2021,11-07-2021,NJ,15250,16701,521.07,0.1398,0.2371,45000.0,17
526723,681373,10-06-2021,13-03-2021,13-04-2021,16-05-2021,MD,12000,14734,410.02,0.1398,0.0846,56004.0,22
412034,464649,09-06-2021,12-06-2021,12-07-2021,16-03-2021,PA,7000,8548,237.46,0.1347,0.1466,18996.0,9
617168,791286,10-11-2021,11-10-2021,11-11-2021,16-04-2021,MN,8400,9213,282.95,0.1298,0.1526,51996.0,20
859205,1071886,11-08-2021,12-03-2021,12-04-2021,12-03-2021,MA,7000,7462,239.21,0.1399,0.0938,19200.0,8
591683,759957,10-10-2021,13-10-2021,13-11-2021,16-05-2021,OH,13000,15991,444.19,0.1398,0.1972,55000.0,10
1014670,1242073,11-11-2021,12-01-2021,12-02-2021,16-02-2021,CA,11325,11623,397.93,0.1596,0.2259,40000.0,13
703871,895900,11-03-2021,14-04-2021,14-05-2021,14-05-2021,CA,5825,7109,197.48,0.1343,0.2013,63180.0,25
375086,396909,09-02-2021,12-02-2021,12-03-2021,15-08-2021,PA,10500,12765,354.59,0.1316,0.07,55008.0,16
470060,593277,10-01-2021,12-11-2021,12-12-2021,15-02-2021,DC,25000,30243,840.83,0.1287,0.1642,157500.0,35
419076,491566,09-06-2021,12-07-2021,12-08-2021,12-07-2021,TX,6250,7633,212.02,0.1347,0.2354,29004.0,36
364089,374404,08-12-2021,11-12-2021,11-01-2022,16-05-2021,CA,12000,14367,399.09,0.1209,0.0429,68000.0,18
528575,683594,10-06-2021,13-05-2021,13-06-2021,13-06-2021,NJ,8500,10556,291.96,0.1435,0.2274,39000.0,39
725195,920408,11-04-2021,11-12-2021,11-01-2022,12-10-2021,TX,6000,6370,201.25,0.1268,0.1471,46000.0,30
368445,382992,09-01-2021,10-10-2021,10-11-2021,10-10-2021,MI,10000,11685,337.71,0.1316,0.2134,45996.0,23
445980,545017,09-11-2021,12-11-2021,12-12-2021,14-01-2021,FL,6000,7410,205.84,0.1426,0.184,69996.0,15
802655,1008330,11-07-2021,14-08-2021,14-09-2021,16-03-2021,CA,1275,1596,44.35,0.1523,0.2459,20400.0,7
755124,954908,11-05-2021,14-06-2021,14-07-2021,16-04-2021,VA,15000,18453,512.6,0.1399,0.1355,79995.0,26
519605,663753,10-05-2021,11-12-2021,11-01-2022,11-08-2021,SC,25000,24361,717.04,0.1385,0.1883,75000.0,75
978434,1201272,11-10-2021,13-12-2021,13-01-2022,16-05-2021,MD,21000,25614,724.38,0.1465,0.1021,82000.0,15
479888,609874,10-01-2021,13-02-2021,13-03-2021,13-02-2021,OH,7400,9086,252.37,0.1385,0.1244,19000.0,19
508634,656340,10-04-2021,13-05-2021,13-06-2021,13-05-2021,NY,5000,6269,174.15,0.1533,0.1892,28800.0,12
1032244,1261706,11-11-2021,13-05-2021,13-06-2021,15-12-2021,MN,4800,5702,169.45,0.1629,0.1672,30000.0,12
506922,653678,10-08-2021,13-08-2021,13-09-2021,13-08-2021,CA,25000,31556,878.31,0.1595,0.1761,83000.0,45
596211,765393,10-10-2021,13-11-2021,13-12-2021,16-05-2021,CO,25000,31294,869.21,0.1521,0.1902,107400.0,42
645462,825919,11-01-2021,12-08-2021,12-09-2021,15-02-2021,NY,25000,29850,873.63,0.1557,0.1673,70000.0,42
391438,427451,09-04-2021,11-03-2021,11-04-2021,16-01-2021,CA,4000,4871,139.39,0.1537,0.2383,28000.0,9
855415,1067721,11-08-2021,14-09-2021,14-10-2021,16-05-2021,NJ,4400,5639,156.64,0.1689,0.1549,65000.0,11
606559,778118,10-11-2021,11-03-2021,11-04-2021,16-05-2021,CA,10000,10478,345.83,0.1483,0.2191,58000.0,17
373375,393348,09-01-2021,10-04-2021,10-05-2021,10-04-2021,CA,7500,8642,261.35,0.1537,0.175,60000.0,20
742305,940356,11-05-2021,14-05-2021,14-06-2021,16-05-2021,TX,12000,15507,430.77,0.1749,0.1293,36000.0,20
608897,781050,10-11-2021,12-08-2021,12-09-2021,12-09-2021,NY,25000,28821,869.09,0.152,0.0121,200000.0,13
763362,963975,11-05-2021,13-07-2021,13-08-2021,13-07-2021,CA,15000,18545,527.29,0.1599,0.0482,250000.0,17
470024,593213,09-12-2021,10-02-2021,10-03-2021,13-02-2021,MA,24000,24300,831.48,0.1496,0.002,200000.0,10
557326,717573,10-08-2021,12-12-2021,12-01-2022,12-12-2021,TX,13750,17001,478.07,0.1521,0.1929,38000.0,20
488492,623007,10-02-2021,11-03-2021,11-04-2021,14-03-2021,NY,6000,6784,207.88,0.1496,0.017,60000.0,8
543130,700767,10-07-2021,12-03-2021,12-04-2021,16-05-2021,NY,6000,7176,208.61,0.1521,0.1272,46500.0,27
475460,601891,10-01-2021,13-01-2021,13-02-2021,15-10-2021,MA,10000,12412,344.76,0.1461,0.202,30000.0,12
733503,929878,11-04-2021,11-12-2021,11-01-2022,16-05-2021,WA,28000,30384,979.57,0.1565,0.2035,140000.0,23
869887,1083787,11-09-2021,12-07-2021,12-08-2021,12-07-2021,TX,25000,27921,874.25,0.1562,0.2213,70000.0,19
465434,583959,09-12-2021,11-06-2021,11-07-2021,11-06-2021,VA,16000,18894,554.32,0.1496,0.0987,106000.0,29
495885,635275,10-03-2021,13-04-2021,13-05-2021,13-03-2021,MI,21250,26784,743.98,0.157,0.2169,55000.0,13
593161,761731,10-10-2021,12-08-2021,12-09-2021,14-04-2021,IL,25000,29889,882.89,0.1632,0.1557,110000.0,22
474135,599693,10-01-2021,13-01-2021,13-02-2021,13-02-2021,CT,24250,30246,840.15,0.1496,0.2016,61547.0,22
816677,1024441,11-07-2021,12-03-2021,12-04-2021,14-09-2021,CA,15000,16430,538.46,0.1749,0.2316,64000.0,36
377657,401956,09-02-2021,12-02-2021,12-03-2021,16-05-2021,TX,14400,18250,506.27,0.16,0.1486,34000.0,12
689904,880226,11-03-2021,14-03-2021,14-04-2021,14-03-2021,NY,16000,20576,571.56,0.1714,0.1385,72000.0,11
796251,1001072,11-07-2021,14-08-2021,14-09-2021,16-05-2021,WI,35000,45546,1265.16,0.1799,0.2055,104000.0,29
499143,640506,10-04-2021,10-12-2021,10-01-2022,10-12-2021,NY,24250,26871,871.35,0.1756,0.1746,80000.0,26
472931,597361,10-01-2021,10-09-2021,10-10-2021,14-03-2021,NY,20000,22140,716.95,0.1739,0.1139,127000.0,21
1036062,1265927,11-12-2021,13-09-2021,13-10-2021,14-12-2021,IL,15000,18724,547.12,0.1864,0.1125,48000.0,11
1035987,1265646,11-11-2021,15-01-2021,15-02-2021,16-04-2021,AL,24250,32056,889.28,0.1903,0.1521,55000.0,16
849809,1061555,11-08-2021,14-08-2021,14-09-2021,16-05-2021,IL,10000,13243,368.03,0.1929,0.1312,120000.0,41
434340,518068,09-08-2021,12-08-2021,12-09-2021,16-04-2021,NY,10000,13106,363.7,0.1843,0.1251,85000.0,11
888973,1105417,11-09-2021,14-10-2021,14-11-2021,16-05-2021,CA,10000,10957,304.36,0.0603,0.1564,121200.0,22
881395,1096451,11-09-2021,14-08-2021,14-09-2021,16-05-2021,NY,6000,6573,182.62,0.0603,0.2783,75000.0,33
611369,784015,10-11-2021,12-07-2021,12-08-2021,12-08-2021,CA,3000,3191,90.99,0.0579,0.1741,26880.0,10
661746,846281,11-02-2021,14-02-2021,14-03-2021,14-02-2021,OH,10000,10918,303.27,0.0579,0.2575,35000.0,14
980209,1203381,11-10-2021,15-01-2021,15-02-2021,16-02-2021,MA,9575,10587,293.99,0.0662,0.2677,43000.0,22
996412,1221043,11-10-2021,12-10-2021,12-11-2021,16-03-2021,NY,20000,21058,614.08,0.0662,0.0558,130000.0,29
699888,891512,11-05-2021,14-05-2021,14-06-2021,16-05-2021,NY,12000,13101,363.93,0.0579,0.2009,170000.0,34
432628,513679,09-08-2021,12-08-2021,12-09-2021,16-01-2021,MA,7000,7867,218.54,0.0774,0.0258,52000.0,12
893859,1111023,11-09-2021,14-10-2021,14-11-2021,16-05-2021,VA,8325,9324,259.0,0.0751,0.252,26900.0,8
568319,731121,10-08-2021,13-09-2021,13-10-2021,13-09-2021,AL,5000,5570,154.71,0.0714,0.1478,47000.0,21
1011050,1237901,11-11-2021,14-11-2021,14-12-2021,16-05-2021,NY,7000,7840,217.78,0.0751,0.1077,45000.0,38
851063,1062948,11-09-2021,12-12-2021,12-01-2022,16-02-2021,CA,4000,4308,124.41,0.0749,0.0436,30000.0,6
992518,1217027,11-10-2021,14-04-2021,14-05-2021,16-05-2021,CA,25000,28020,782.26,0.079,0.1529,50000.0,10
874275,1088683,11-09-2021,14-04-2021,14-05-2021,14-05-2021,TX,23400,26133,727.78,0.0749,0.1566,66960.0,31
636103,814883,10-12-2021,14-01-2021,14-02-2021,16-05-2021,NJ,20000,22081,613.35,0.0654,0.1531,120000.0,16
792572,996998,11-07-2021,14-08-2021,14-09-2021,14-08-2021,CA,21000,23513,653.14,0.0749,0.1003,42000.0,30
875636,1090216,11-10-2021,14-10-2021,14-11-2021,14-10-2021,OH,10625,11969,332.46,0.079,0.2822,35000.0,25
556249,716284,10-08-2021,13-03-2021,13-04-2021,15-12-2021,NY,17000,18977,531.78,0.0788,0.1202,55000.0,27
637478,816591,10-12-2021,14-01-2021,14-02-2021,16-05-2021,CA,10000,11101,308.36,0.0691,0.2181,52000.0,27
614984,788597,10-11-2021,13-03-2021,13-04-2021,16-03-2021,NY,12000,8213,229.73,0.0691,0.1636,84000.0,52
724256,919344,11-08-2021,12-08-2021,12-09-2021,16-03-2021,CA,14000,14605,422.24,0.0542,0.0329,148000.0,15
768202,969425,11-05-2021,14-06-2021,14-07-2021,16-04-2021,FL,4075,4424,122.91,0.0542,0.1944,70000.0,29
888743,1105203,11-09-2021,14-10-2021,14-11-2021,16-04-2021,NY,12000,13279,368.45,0.0662,0.0547,88000.0,9
870064,1084018,11-10-2021,13-02-2021,13-03-2021,13-03-2021,MD,6400,6872,196.51,0.0662,0.0212,112000.0,26
612752,785692,10-12-2021,12-12-2021,12-01-2022,16-05-2021,NY,10000,10788,303.27,0.0579,0.2023,55000.0,16
713347,906557,11-03-2021,14-04-2021,14-05-2021,14-04-2021,CA,10000,10918,303.27,0.0579,0.1725,43000.0,11
675344,863101,11-02-2021,12-10-2021,12-11-2021,15-04-2021,FL,12000,12841,363.93,0.0579,0.0418,80000.0,30
703725,895739,11-05-2021,13-10-2021,13-11-2021,13-11-2021,FL,6400,6981,194.68,0.0599,0.2447,36000.0,21
788329,992004,11-06-2021,14-07-2021,14-08-2021,14-07-2021,NY,14700,16097,447.14,0.0599,0.1077,37000.0,25
606619,778209,10-11-2021,13-11-2021,13-12-2021,16-02-2021,NJ,8000,8785,244.0,0.0617,0.126,33996.0,14
888876,1105262,11-09-2021,14-09-2021,14-10-2021,14-09-2021,PA,25000,27995,777.78,0.0751,0.1215,65800.0,10
823850,1032446,11-08-2021,14-08-2021,14-09-2021,14-08-2021,CA,10625,11809,328.03,0.0699,0.2976,30000.0,12
812614,1019786,11-07-2021,14-05-2021,14-06-2021,16-04-2021,KY,6000,6603,185.24,0.0699,0.2767,46500.0,25
584635,751243,10-09-2021,13-06-2021,13-07-2021,13-05-2021,DE,12000,13345,371.3,0.0714,0.1447,49600.0,35
787891,991499,11-06-2021,14-07-2021,14-08-2021,14-07-2021,FL,14000,15560,432.22,0.0699,0.126,30000.0,17
888152,1104541,11-09-2021,13-09-2021,13-10-2021,16-04-2021,CA,15000,16543,466.67,0.0751,0.2668,65000.0,20
642985,822920,11-01-2021,14-01-2021,14-02-2021,14-01-2021,MA,20000,21961,609.99,0.0617,0.1058,59000.0,31
728284,923949,11-04-2021,13-03-2021,13-04-2021,16-05-2021,MD,7125,7783,219.74,0.0692,0.2861,70000.0,29
711913,904917,11-03-2021,13-04-2021,13-05-2021,16-02-2021,CA,12000,13226,372.12,0.0729,0.09,150000.0,34
751434,950880,11-05-2021,11-09-2021,11-10-2021,16-03-2021,CA,10000,10240,311.02,0.0749,0.0,63000.0,13
721744,916438,11-04-2021,13-10-2021,13-11-2021,13-10-2021,MD,30000,33163,930.3,0.0729,0.0068,128000.0,12
524664,678851,10-06-2021,12-04-2021,12-05-2021,16-05-2021,PA,10000,11002,311.11,0.0751,0.1449,40000.0,15
842102,1052723,11-08-2021,14-05-2021,14-06-2021,16-03-2021,CA,20000,22370,622.04,0.0749,0.1886,54833.52,24
620545,795334,10-12-2021,12-01-2021,12-02-2021,12-05-2021,MA,16800,11380,330.44,0.0654,0.074,60000.0,25
748776,947902,11-05-2021,14-05-2021,14-06-2021,16-05-2021,NC,16000,17915,497.63,0.0749,0.1424,44000.0,20
840632,1051036,11-08-2021,12-04-2021,12-05-2021,12-05-2021,FL,20000,20911,622.04,0.0749,0.1371,39915.0,19
657546,840921,11-01-2021,13-08-2021,13-09-2021,13-08-2021,MI,11000,12239,341.11,0.0729,0.1683,70000.0,22
670397,857049,11-02-2021,12-02-2021,12-03-2021,12-02-2021,VA,8000,8502,248.08,0.0729,0.2177,55000.0,37
624816,800761,10-12-2021,13-02-2021,13-03-2021,15-04-2021,NY,24000,15933,446.21,0.0654,0.0474,95000.0,22
406054,454405,09-05-2021,12-06-2021,12-07-2021,12-06-2021,CA,10000,11501,319.47,0.0932,0.1008,23700.0,16
744834,943343,11-05-2021,12-04-2021,12-05-2021,16-05-2021,CA,20375,21597,633.7,0.0749,0.2571,54000.0,31
739634,937228,11-05-2021,14-05-2021,14-06-2021,16-05-2021,CA,9600,10717,297.7,0.0729,0.2552,81960.0,30
988332,1212393,11-11-2021,14-11-2021,14-12-2021,16-05-2021,NY,24000,27035,750.97,0.079,0.1556,65000.0,19
517220,668448,10-05-2021,13-07-2021,13-08-2021,16-02-2021,LA,10000,11365,312.82,0.0788,0.1484,65004.0,19
494694,633436,10-03-2021,13-04-2021,13-05-2021,13-03-2021,CA,15000,16892,469.21,0.0788,0.0946,50000.0,14
553269,712863,10-07-2021,13-08-2021,13-09-2021,15-03-2021,CA,16000,18045,500.5,0.0788,0.1165,58000.0,18
891706,1108618,11-10-2021,14-11-2021,14-12-2021,16-04-2021,NY,35000,40009,1111.37,0.089,0.1664,83000.0,17
488239,622562,10-02-2021,13-03-2021,13-04-2021,13-03-2021,PA,10550,11881,330.01,0.0788,0.2163,35000.0,14
715961,905294,11-04-2021,14-04-2021,14-05-2021,15-04-2021,MA,20000,22449,623.6,0.0766,0.1139,58800.0,26
640548,819988,10-12-2021,12-05-2021,12-06-2021,12-05-2021,CA,20000,21487,616.72,0.0691,0.2465,55000.0,17
1042854,1273149,11-12-2021,14-12-2021,14-01-2022,14-12-2021,MI,28000,32007,889.09,0.089,0.1928,110000.0,36
608415,780484,10-11-2021,12-07-2021,12-08-2021,12-08-2021,GA,21600,14558,413.98,0.0691,0.2364,83004.0,25
847393,1058873,11-08-2021,14-09-2021,14-10-2021,14-08-2021,CA,12000,13635,378.76,0.0849,0.0836,54000.0,19
611036,783607,10-11-2021,13-11-2021,13-12-2021,16-04-2021,CA,15000,10407,289.09,0.0691,0.0878,38000.0,16
559781,720567,10-08-2021,13-08-2021,13-09-2021,14-10-2021,NJ,12000,13514,375.38,0.0788,0.132,32000.0,38
868103,1081815,11-09-2021,14-09-2021,14-10-2021,14-09-2021,NJ,12500,13572,377.0,0.0542,0.051,182500.0,15
987097,1211056,11-10-2021,12-10-2021,12-11-2021,12-10-2021,NY,7000,7362,213.05,0.0603,0.0173,78300.0,18
603480,774337,10-10-2021,13-09-2021,13-10-2021,14-03-2021,MI,6200,6805,189.1,0.0617,0.16,12000.0,7
1011597,1238479,11-11-2021,12-04-2021,12-05-2021,16-05-2021,NY,3600,3707,112.0,0.0751,0.2925,31800.0,11
774964,977181,11-06-2021,13-03-2021,13-04-2021,14-10-2021,CT,1875,2045,57.89,0.0699,0.2391,13200.0,11
397394,438101,09-04-2021,11-01-2021,11-02-2021,11-01-2021,VA,3000,3342,95.85,0.0932,0.1134,53000.0,23
606786,778419,10-11-2021,13-02-2021,13-03-2021,13-03-2021,MA,15000,11761,330.44,0.0654,0.0536,122000.0,25
544705,702627,10-07-2021,13-07-2021,13-08-2021,16-05-2021,NY,8000,8960,248.89,0.0751,0.1229,54500.0,11
559180,719798,10-08-2021,13-03-2021,13-04-2021,13-03-2021,DC,15000,16757,466.67,0.0751,0.0548,120000.0,17
502663,646540,10-04-2021,12-08-2021,12-09-2021,13-12-2021,NY,8000,8856,248.88,0.0751,0.0509,63000.0,9
727355,922855,11-04-2021,14-05-2021,14-06-2021,16-05-2021,OR,12000,13396,372.12,0.0729,0.1497,22452.0,21
619318,793796,10-12-2021,12-10-2021,12-11-2021,15-07-2021,OK,6000,6522,184.01,0.0654,0.068,30000.0,20
634886,813309,10-12-2021,12-02-2021,12-03-2021,15-12-2021,CA,6400,6713,196.28,0.0654,0.1941,76644.0,33
838416,1048500,11-08-2021,12-12-2021,12-01-2022,16-05-2021,GA,28000,30259,870.85,0.0749,0.2384,85000.0,27
518445,670145,10-05-2021,13-06-2021,13-07-2021,13-06-2021,OH,7000,7840,217.78,0.0751,0.1883,22884.0,16
775656,977927,11-06-2021,12-03-2021,12-04-2021,16-05-2021,NY,6000,6281,186.61,0.0749,0.2722,35000.0,28
838433,1048520,11-08-2021,14-08-2021,14-09-2021,14-08-2021,CA,12000,13436,373.22,0.0749,0.134,65000.0,27
676427,864413,11-02-2021,12-07-2021,12-08-2021,14-01-2021,CA,5000,5413,155.9,0.0766,0.2134,61000.0,13
715840,909555,11-04-2021,13-05-2021,13-06-2021,16-05-2021,FL,11900,13206,371.04,0.0766,0.1923,35000.0,26
429228,508436,09-07-2021,12-08-2021,12-09-2021,16-04-2021,CT,7000,8088,224.66,0.0963,0.1277,50000.0,17
543225,700881,10-07-2021,13-02-2021,13-03-2021,13-08-2021,CO,9200,10324,287.79,0.0788,0.1221,73000.0,18
660405,844650,11-02-2021,13-08-2021,13-09-2021,13-08-2021,FL,13300,14876,414.7,0.0766,0.1927,33000.0,9
993915,1218718,11-10-2021,14-05-2021,14-06-2021,15-07-2021,FL,29550,33636,938.31,0.089,0.2286,148616.0,24
754731,954481,11-05-2021,12-05-2021,12-06-2021,12-05-2021,NY,17975,19166,567.35,0.0849,0.1716,30000.0,37
996558,1221608,11-10-2021,13-09-2021,13-10-2021,15-07-2021,MD,12000,13426,381.04,0.089,0.1443,71000.0,13
876767,1091349,11-09-2021,13-07-2021,13-08-2021,14-01-2021,PA,14600,15737,444.36,0.0603,0.2124,30000.0,13
657404,840747,11-01-2021,14-01-2021,14-02-2021,16-05-2021,TX,9000,9804,272.95,0.0579,0.1091,84000.0,21
821024,1029281,11-07-2021,12-03-2021,12-04-2021,15-09-2021,CA,11000,11396,339.6,0.0699,0.1653,45000.0,14
606980,778692,10-11-2021,13-11-2021,13-12-2021,13-11-2021,NY,13200,14495,402.59,0.0617,0.0294,75000.0,14
715479,909113,11-04-2021,13-12-2021,13-01-2022,16-05-2021,FL,14000,15519,431.77,0.0692,0.2323,42000.0,15
662356,847030,11-02-2021,13-09-2021,13-10-2021,13-10-2021,CA,11800,12956,363.92,0.0692,0.285,40000.0,22
652565,834577,11-01-2021,14-01-2021,14-02-2021,14-01-2021,PA,10000,11104,308.41,0.0692,0.1825,24000.0,24
742464,940541,11-05-2021,12-05-2021,12-06-2021,16-03-2021,PA,10000,10644,311.02,0.0749,0.1936,30000.0,11
826943,1035858,11-07-2021,14-08-2021,14-09-2021,14-08-2021,PA,10000,11197,311.02,0.0749,0.1422,38400.0,9
680027,868709,11-02-2021,14-03-2021,14-04-2021,15-07-2021,CA,5600,6253,173.66,0.0729,0.1661,52800.0,15
617833,792051,10-11-2021,13-12-2021,13-01-2022,14-06-2021,CA,20000,13359,371.08,0.0654,0.1326,65000.0,17
687570,877592,11-03-2021,12-08-2021,12-09-2021,15-12-2021,NC,5950,6463,185.52,0.0766,0.1969,29376.0,9
574499,739059,10-09-2021,11-03-2021,11-04-2021,12-07-2021,NY,12000,12444,375.38,0.0788,0.04,100000.0,10
600545,770776,10-10-2021,12-10-2021,12-11-2021,12-10-2021,NY,20000,13352,376.2,0.0691,0.017,55000.0,8
600084,770207,10-10-2021,12-10-2021,12-11-2021,12-10-2021,MO,15000,11710,329.95,0.0691,0.1988,32960.0,12
536139,692679,10-06-2021,12-05-2021,12-06-2021,15-12-2021,MD,10000,11024,312.82,0.0788,0.1785,68580.0,17
558487,718933,10-08-2021,12-12-2021,12-01-2022,16-05-2021,IL,6000,6714,187.69,0.0788,0.1442,59000.0,26
388821,422527,09-04-2021,12-04-2021,12-05-2021,12-04-2021,MA,10000,11554,320.95,0.0963,0.1505,37965.24,10
610311,782712,10-11-2021,13-08-2021,13-09-2021,13-08-2021,CO,20000,16483,458.69,0.0691,0.1516,110496.0,28
823204,1031750,11-08-2021,12-05-2021,12-06-2021,13-11-2021,CA,18000,19032,568.14,0.0849,0.1263,95000.0,22
577356,742452,10-09-2021,13-09-2021,13-10-2021,13-09-2021,CA,5000,5631,156.41,0.0788,0.193,35000.0,22
833486,1043090,11-08-2021,13-07-2021,13-08-2021,15-12-2021,NJ,9000,10051,284.07,0.0849,0.1502,60000.0,20
556350,716409,10-08-2021,13-03-2021,13-04-2021,13-03-2021,NY,8500,9546,265.89,0.0788,0.2041,62500.0,25
429812,374260,09-07-2021,12-04-2021,12-05-2021,12-04-2021,PA,14000,16140,449.32,0.0963,0.1457,69575.0,24
795376,1000108,11-06-2021,14-07-2021,14-08-2021,16-05-2021,MN,18000,20453,568.14,0.0849,0.1591,84000.0,37
971239,1192954,11-10-2021,12-06-2021,12-07-2021,13-02-2021,FL,7000,7257,213.05,0.0603,0.1038,60000.0,28
869901,1083803,11-09-2021,12-03-2021,12-04-2021,12-03-2021,NY,8000,8225,243.34,0.0599,0.0796,110000.0,10
973824,1195841,11-10-2021,14-10-2021,14-11-2021,15-09-2021,OH,8875,9810,272.5,0.0662,0.2432,26400.0,8
738945,936450,11-05-2021,13-03-2021,13-04-2021,16-05-2021,NY,7500,8076,227.46,0.0579,0.1225,48000.0,19
1011338,1238413,11-11-2021,14-06-2021,14-07-2021,15-05-2021,WA,10625,11600,326.23,0.0662,0.2738,33000.0,19
856434,1068793,11-08-2021,13-10-2021,13-11-2021,14-08-2021,CT,25000,27131,760.44,0.0599,0.2357,50000.0,17
839429,1049609,11-08-2021,14-08-2021,14-09-2021,14-08-2021,WI,6000,6570,182.51,0.0599,0.2634,36000.0,25
616057,789930,10-11-2021,11-09-2021,11-10-2021,16-05-2021,CA,10400,10155,297.37,0.0617,0.1767,51000.0,9
704624,896627,11-03-2021,13-04-2021,13-05-2021,13-03-2021,NJ,8000,8691,246.73,0.0692,0.0618,65000.0,9
857053,1069474,11-08-2021,14-09-2021,14-10-2021,15-01-2021,NY,19200,21339,592.76,0.0699,0.0651,90000.0,17
604855,775955,10-10-2021,13-11-2021,13-12-2021,14-07-2021,PA,14500,15921,442.24,0.0617,0.2336,32000.0,32
775201,977438,11-06-2021,14-03-2021,14-04-2021,14-10-2021,CA,10000,11185,311.02,0.0749,0.0158,75000.0,18
650560,832198,11-01-2021,12-08-2021,12-09-2021,12-09-2021,CA,7000,7620,217.07,0.0729,0.08,84175.0,12
1015864,1243554,11-11-2021,13-11-2021,13-12-2021,16-05-2021,CA,24000,26662,750.97,0.079,0.0508,85000.0,19
874453,1088924,11-09-2021,12-07-2021,12-08-2021,12-08-2021,CO,20000,21055,625.81,0.079,0.0483,80000.0,16
835789,1045768,11-09-2021,14-09-2021,14-10-2021,14-09-2021,NJ,15000,16795,466.53,0.0749,0.1706,100000.0,29
554746,714539,10-07-2021,12-08-2021,12-09-2021,16-05-2021,LA,6000,6631,186.67,0.0751,0.0612,30000.0,14
776677,979043,11-06-2021,14-07-2021,14-08-2021,16-02-2021,CA,10000,11197,311.02,0.0749,0.2798,60000.0,27
509631,657843,10-04-2021,13-05-2021,13-06-2021,13-05-2021,VA,5000,5631,156.41,0.0788,0.2097,46000.0,13
734435,930955,11-04-2021,14-05-2021,14-06-2021,14-05-2021,WA,6000,6735,187.08,0.0766,0.0745,18200.0,6
433310,515909,09-08-2021,11-03-2021,11-04-2021,11-04-2021,CA,12500,13865,397.15,0.0894,0.1486,42000.0,19
833775,1043486,11-08-2021,14-09-2021,14-10-2021,14-09-2021,CA,14400,16362,454.51,0.0849,0.1444,85000.0,15
573944,738372,10-09-2021,12-12-2021,12-01-2022,12-12-2021,NY,20000,22151,625.63,0.0788,0.135,60000.0,28
549382,708201,10-07-2021,11-08-2021,11-09-2021,12-11-2021,NY,9000,9265,278.48,0.0714,0.1044,33000.0,11
598690,768416,10-10-2021,13-06-2021,13-07-2021,14-10-2021,TX,4500,5003,139.24,0.0714,0.2415,36000.0,13
